# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Referral,2024050111,63,68,53,127.02941176470600,0.8412698412698410,7.235294117647060,0.7794117647058820,492
Referral,2024050213,63,73,51,114.10958904109600,0.8095238095238100,6.821917808219180,0.6986301369863010,498
Direct,2024041514,62,77,38,41.90909090909090,0.6129032258064520,4.402597402597400,0.4935064935064940,339
Direct,2024041611,62,79,37,53.78481012658230,0.5967741935483870,4.177215189873420,0.46835443037974700,330
Direct,2024041710,62,72,34,37.041666666666700,0.5483870967741940,4.013888888888890,0.4722222222222220,289
Direct,2024041713,62,80,39,38.3375,0.6290322580645160,4.0375,0.4875,323
Direct,2024042320,62,71,32,40.859154929577500,0.5161290322580650,3.9014084507042300,0.4507042253521130,277
Direct,2024042616,62,69,39,59.710144927536200,0.6290322580645160,3.7971014492753600,0.5652173913043480,262
Direct,2024050317,62,77,32,93.24675324675320,0.5161290322580650,4.64935064935065,0.4155844155844160,358
Organic Search,2024042214,62,73,35,18.397260273972600,0.5645161290322580,3.3698630136986300,0.4794520547945210,246
Organic Search,2024042312,62,71,40,46.54929577464790,0.6451612903225810,3.9859154929577500,0.5633802816901410,283
Organic Search,2024042512,62,81,43,61.28395061728400,0.6935483870967740,4.901234567901230,0.5308641975308640,397
Organic Search,2024050210,62,71,51,70.32394366197180,0.8225806451612900,4.661971830985920,0.7183098591549300,331
Organic Social,2024040710,62,84,48,49.583333333333300,0.7741935483870970,4.928571428571430,0.5714285714285710,414
Organic Social,2024040823,62,75,44,55.17333333333330,0.7096774193548390,5.28,0.5866666666666670,396
Organic Social,2024040922,62,80,39,35.6625,0.6290322580645160,5.0875,0.4875,407
Organic Social,2024041409,62,84,41,31.714285714285700,0.6612903225806450,4.428571428571430,0.4880952380952380,372
Organic Social,2024041913,62,81,41,39.32098765432100,0.6612903225806450,4.962962962962960,0.5061728395061730,402
Organic Social,2024042014,62,72,52,73.66666666666670,0.8387096774193550,6.277777777777780,0.7222222222222220,452
Organic Social,2024042808,62,71,46,48.08450704225350,0.7419354838709680,4.802816901408450,0.647887323943662,341
Referral,2024040810,62,66,54,131.06060606060600,0.8709677419354840,7,0.8181818181818180,462
Referral,2024041220,62,65,54,102.81538461538500,0.8709677419354840,9.492307692307690,0.8307692307692310,617
Referral,2024041519,62,68,50,106.45588235294100,0.8064516129032260,6.514705882352940,0.7352941176470590,443
Referral,2024041711,62,72,49,94.26388888888890,0.7903225806451610,5.333333333333330,0.6805555555555560,384
Referral,2024042415,62,76,54,104.09210526315800,0.8709677419354840,6.25,0.7105263157894740,475
Referral,2024042511,62,72,49,81.95833333333330,0.7903225806451610,6.013888888888890,0.6805555555555560,433
Referral,2024042915,62,66,45,92.42424242424240,0.7258064516129030,8.984848484848480,0.6818181818181820,593
Direct,2024041013,61,69,32,46.15942028985510,0.5245901639344260,4.463768115942030,0.463768115942029,308
Direct,2024041212,61,78,33,22.756410256410300,0.5409836065573770,3.358974358974360,0.4230769230769230,262
Direct,2024041221,61,77,27,41.064935064935100,0.4426229508196720,4.259740259740260,0.35064935064935100,328
Direct,2024041517,61,80,39,48.4875,0.639344262295082,3.925,0.4875,314
Direct,2024042222,61,77,40,56.22077922077920,0.6557377049180330,3.7012987012987000,0.5194805194805190,285
Direct,2024042912,61,74,40,91.06756756756760,0.6557377049180330,5.094594594594600,0.5405405405405410,377
Direct,2024043018,61,72,32,42.72222222222220,0.5245901639344260,4.638888888888890,0.4444444444444440,334
Direct,2024043019,61,74,32,22.72972972972970,0.5245901639344260,3.364864864864870,0.43243243243243200,249
Direct,2024050123,61,81,33,37.76543209876540,0.5409836065573770,4.185185185185190,0.4074074074074070,339
Organic Search,2024040819,61,67,40,27.71641791044780,0.6557377049180330,3.582089552238810,0.5970149253731340,240
Organic Search,2024041220,61,74,43,48.91891891891890,0.7049180327868850,3.7432432432432400,0.581081081081081,277
Organic Search,2024041320,61,70,33,47.885714285714300,0.5409836065573770,3.914285714285710,0.4714285714285710,274
Organic Search,2024041423,61,69,34,45.57971014492750,0.5573770491803280,3.420289855072460,0.4927536231884060,236
Organic Search,2024041513,61,72,43,71.70833333333330,0.7049180327868850,4.208333333333330,0.5972222222222220,303
Organic Search,2024042618,61,66,40,60.984848484848500,0.6557377049180330,4.303030303030300,0.6060606060606060,284
Organic Search,2024042714,61,69,36,33.44927536231880,0.5901639344262300,3.9855072463768100,0.5217391304347830,275
Organic Search,2024043020,61,73,46,48.56164383561640,0.7540983606557380,4.123287671232880,0.6301369863013700,301
Organic Social,2024040609,61,79,45,48.88607594936710,0.7377049180327870,4.936708860759490,0.569620253164557,390
Organic Social,2024040701,61,84,47,61.226190476190500,0.7704918032786890,5.142857142857140,0.5595238095238100,432
Organic Social,2024041701,61,95,35,45.97894736842110,0.5737704918032790,4.526315789473680,0.3684210526315790,430
Organic Social,2024041901,61,83,37,37.024096385542200,0.6065573770491800,3.5060240963855400,0.4457831325301210,291
Organic Social,2024042118,61,70,48,41.57142857142860,0.7868852459016390,5.257142857142860,0.6857142857142860,368
Referral,2024040612,61,67,49,93.68656716417910,0.8032786885245900,7.17910447761194,0.7313432835820900,481
Referral,2024041121,61,69,42,82.14492753623190,0.6885245901639340,5.492753623188410,0.6086956521739130,379
Referral,2024041122,61,69,42,91.1159420289855,0.6885245901639340,6.666666666666670,0.6086956521739130,460
Referral,2024041822,61,68,44,62.35294117647060,0.7213114754098360,5.338235294117650,0.6470588235294120,363
Referral,2024042317,61,70,45,53.628571428571400,0.7377049180327870,5.128571428571430,0.6428571428571430,359
Referral,2024042413,61,65,43,43.646153846153800,0.7049180327868850,4.630769230769230,0.6615384615384620,301
Referral,2024042918,61,64,48,100.046875,0.7868852459016390,6.078125,0.75,389
Referral,2024050123,61,65,43,114.87692307692300,0.7049180327868850,5.861538461538460,0.6615384615384620,381
Direct,2024040600,60,66,40,97.5909090909091,0.6666666666666670,4.03030303030303,0.6060606060606060,266
Direct,2024040715,60,73,35,52.58904109589040,0.5833333333333330,4.4520547945205500,0.4794520547945210,325
Direct,2024041318,60,76,31,23.960526315789500,0.5166666666666670,3.289473684210530,0.40789473684210500,250
Direct,2024042214,60,77,39,51.298701298701300,0.65,4.233766233766230,0.5064935064935060,326
Direct,2024042617,60,74,33,33.91891891891890,0.55,3.6486486486486500,0.44594594594594600,270
Direct,2024042823,60,66,36,92.71212121212120,0.6,5.984848484848480,0.5454545454545450,395
Direct,2024050215,60,71,31,42.690140845070400,0.5166666666666670,3.8732394366197200,0.43661971830985900,275
Direct,2024050221,60,74,34,51.351351351351400,0.5666666666666670,4.472972972972970,0.4594594594594600,331
Organic Search,2024040720,60,64,42,49.171875,0.7,4.59375,0.65625,294
Organic Search,2024040918,60,65,38,25.4,0.6333333333333330,3.6,0.5846153846153850,234
Organic Search,2024041019,60,69,41,35.072463768115900,0.6833333333333330,3.4782608695652200,0.5942028985507250,240
Organic Search,2024041216,60,69,37,37.30434782608700,0.6166666666666670,3.681159420289860,0.5362318840579710,254
Organic Search,2024041412,60,66,40,36.378787878787900,0.6666666666666670,4.2272727272727300,0.6060606060606060,279
Organic Search,2024041619,60,71,40,21.3943661971831,0.6666666666666670,3.4788732394366200,0.5633802816901410,247
Organic Search,2024041717,60,67,42,58.776119402985100,0.7,3.4477611940298500,0.6268656716417910,231
Organic Search,2024041912,60,75,44,35.25333333333330,0.7333333333333330,3.3066666666666700,0.5866666666666670,248
Organic Search,2024041922,60,70,42,38.32857142857140,0.7,4.457142857142860,0.6,312
Organic Search,2024042210,60,69,45,36.98550724637680,0.75,4.63768115942029,0.6521739130434780,320
Organic Search,2024043012,60,75,42,54.24,0.7,4.64,0.56,348
Organic Search,2024050120,60,66,42,56.984848484848500,0.7,3.9242424242424200,0.6363636363636360,259
Organic Search,2024050311,60,75,42,42.053333333333300,0.7,3.933333333333330,0.56,295
Organic Social,2024040623,60,81,34,29.22222222222220,0.5666666666666670,3.7777777777777800,0.41975308641975300,306
Organic Social,2024040809,60,69,44,123.14492753623200,0.7333333333333330,5.36231884057971,0.6376811594202900,370
Organic Social,2024041109,60,79,39,48.46835443037980,0.65,4.253164556962030,0.4936708860759490,336
Organic Social,2024041223,60,68,40,61.14705882352940,0.6666666666666670,5.779411764705880,0.5882352941176470,393
Referral,2024040820,60,70,42,51.614285714285700,0.7,4.728571428571430,0.6,331
Referral,2024040922,60,72,46,89.13888888888890,0.7666666666666670,6.430555555555560,0.6388888888888890,463
Referral,2024041621,60,72,44,88.75,0.7333333333333330,5.152777777777780,0.6111111111111110,371
Referral,2024041716,60,65,51,72.67692307692310,0.85,5.923076923076920,0.7846153846153850,385
Referral,2024041811,60,68,50,74.38235294117650,0.8333333333333330,7.3088235294117600,0.7352941176470590,497
Referral,2024042212,60,71,53,105.74647887323900,0.8833333333333330,7.845070422535210,0.7464788732394370,557
Referral,2024042313,60,69,47,88.53623188405800,0.7833333333333330,5.565217391304350,0.6811594202898550,384
Referral,2024042418,60,71,37,68.4225352112676,0.6166666666666670,4.774647887323940,0.5211267605633800,339
Referral,2024042611,60,70,48,106.02857142857100,0.8,5.4714285714285700,0.6857142857142860,383
Referral,2024042720,60,67,45,67.64179104477610,0.75,5,0.6716417910447760,335
Referral,2024042922,60,68,46,85.04411764705880,0.7666666666666670,4.602941176470590,0.6764705882352940,313
Referral,2024050318,60,67,48,110,0.8,6.417910447761190,0.7164179104477610,430
Referral,2024050319,60,67,41,140.67164179104500,0.6833333333333330,6.388059701492540,0.6119402985074630,428
Direct,2024040722,59,71,30,25.774647887323900,0.5084745762711860,4.042253521126760,0.4225352112676060,287
Direct,2024040812,59,78,35,26.653846153846200,0.5932203389830510,3.948717948717950,0.44871794871794900,308
Direct,2024040918,59,67,30,31.08955223880600,0.5084745762711860,3.91044776119403,0.44776119402985100,262
Direct,2024041010,59,71,30,47.521126760563400,0.5084745762711860,4.577464788732390,0.4225352112676060,325
Direct,2024041213,59,69,26,33.608695652173900,0.4406779661016950,4.36231884057971,0.37681159420289900,301
Direct,2024041323,59,65,32,88.8,0.5423728813559320,4.815384615384620,0.49230769230769200,313
Direct,2024041516,59,77,31,29.571428571428600,0.5254237288135590,3.7012987012987000,0.4025974025974030,285
Direct,2024041520,59,86,31,66.87209302325580,0.5254237288135590,4.093023255813950,0.36046511627907000,352
Direct,2024041910,59,68,32,46.63235294117650,0.5423728813559320,4.205882352941180,0.47058823529411800,286
Direct,2024042122,59,75,35,54.84,0.5932203389830510,4.2,0.4666666666666670,315
Direct,2024042416,59,69,36,95.44927536231880,0.6101694915254240,4.173913043478260,0.5217391304347830,288
Direct,2024042620,59,70,36,51.05714285714290,0.6101694915254240,5.142857142857140,0.5142857142857140,360
Direct,2024042820,59,71,39,47.774647887323900,0.6610169491525420,4.014084507042250,0.5492957746478870,285
Direct,2024042822,59,76,27,43.39473684210530,0.4576271186440680,4.052631578947370,0.35526315789473700,308
Direct,2024043010,59,73,37,33.726027397260300,0.6271186440677970,4.082191780821920,0.5068493150684930,298
Direct,2024043017,59,68,28,38.94117647058820,0.4745762711864410,5.367647058823530,0.4117647058823530,365
Direct,2024050300,59,70,28,20.942857142857100,0.4745762711864410,4.314285714285710,0.4,302
Direct,2024050319,59,77,28,40.5974025974026,0.4745762711864410,4.7272727272727300,0.36363636363636400,364
Organic Search,2024041018,59,68,32,42.661764705882400,0.5423728813559320,3.8088235294117600,0.47058823529411800,259
Organic Search,2024041421,59,71,35,50,0.5932203389830510,4.309859154929580,0.49295774647887300,306
Organic Search,2024041917,59,68,40,75.73529411764710,0.6779661016949150,3.75,0.5882352941176470,255
Organic Search,2024041918,59,68,45,37.23529411764710,0.7627118644067800,4.0588235294117600,0.6617647058823530,276
Organic Search,2024042322,59,74,47,45.810810810810800,0.7966101694915250,4.04054054054054,0.6351351351351350,299
Organic Search,2024042423,59,71,44,24.52112676056340,0.7457627118644070,3.6901408450704200,0.6197183098591550,262
Organic Search,2024042517,59,67,46,43.985074626865700,0.7796610169491530,4.164179104477610,0.6865671641791050,279
Organic Search,2024042921,59,78,35,39.1025641025641,0.5932203389830510,3.641025641025640,0.44871794871794900,284
Organic Search,2024050216,59,67,39,51.46268656716420,0.6610169491525420,3.716417910447760,0.582089552238806,249
Organic Search,2024050220,59,69,40,34.34782608695650,0.6779661016949150,4.840579710144930,0.5797101449275360,334
Organic Social,2024041617,59,83,39,36.903614457831300,0.6610169491525420,4.313253012048190,0.46987951807228900,358
Organic Social,2024041707,59,77,36,41.27272727272730,0.6101694915254240,4.311688311688310,0.4675324675324680,332
Organic Social,2024042001,59,78,47,48.91025641025640,0.7966101694915250,5.487179487179490,0.6025641025641030,428
Referral,2024040814,59,66,47,55.666666666666700,0.7966101694915250,5.787878787878790,0.7121212121212120,382
Referral,2024041215,59,67,38,129.17910447761200,0.6440677966101690,4.940298507462690,0.5671641791044780,331
Referral,2024041713,59,72,39,84.875,0.6610169491525420,5.208333333333330,0.5416666666666670,375
Referral,2024042011,59,72,45,95.20833333333330,0.7627118644067800,6.208333333333330,0.625,447
Referral,2024042215,59,65,42,76.38461538461540,0.711864406779661,4.615384615384620,0.6461538461538460,300
Referral,2024042315,59,69,52,90.72463768115940,0.8813559322033900,5.913043478260870,0.7536231884057970,408
Referral,2024042320,59,65,47,102.26153846153800,0.7966101694915250,7.584615384615380,0.7230769230769230,493
Referral,2024042514,59,66,39,95.71212121212120,0.6610169491525420,5.090909090909090,0.5909090909090910,336
Referral,2024042712,59,64,53,78.734375,0.8983050847457630,6.546875,0.828125,419
Referral,2024042822,59,67,47,102.01492537313400,0.7966101694915250,7.268656716417910,0.7014925373134330,487
Referral,2024042912,59,66,48,100.5909090909090,0.8135593220338980,5.590909090909090,0.7272727272727270,369
Referral,2024043013,59,63,43,124.88888888888900,0.7288135593220340,5.825396825396830,0.6825396825396830,367
Direct,2024040823,58,66,28,49.833333333333300,0.4827586206896550,4.242424242424240,0.42424242424242400,280
Direct,2024041418,58,69,32,43.26086956521740,0.5517241379310350,3.4927536231884100,0.463768115942029,241
Direct,2024041812,58,71,37,62.38028169014090,0.6379310344827590,5.225352112676060,0.5211267605633800,371
Direct,2024041814,58,73,30,69.63013698630140,0.5172413793103450,4.232876712328770,0.410958904109589,309
Direct,2024041911,58,77,29,23.51948051948050,0.5,3.5324675324675300,0.37662337662337700,272
Direct,2024041915,58,71,40,53.91549295774650,0.6896551724137930,3.887323943661970,0.5633802816901410,276
Direct,2024042516,58,74,34,55.486486486486500,0.5862068965517240,4.513513513513510,0.4594594594594600,334
Direct,2024042612,58,76,43,83.07894736842110,0.7413793103448280,4,0.5657894736842110,304
Direct,2024042914,58,81,37,53.80246913580250,0.6379310344827590,4.074074074074070,0.4567901234567900,330
Direct,2024042917,58,77,34,52.18181818181820,0.5862068965517240,4.3896103896103900,0.44155844155844200,338
Direct,2024042920,58,73,40,41.89041095890410,0.6896551724137930,4.287671232876710,0.547945205479452,313
Direct,2024043013,58,69,34,35.88405797101450,0.5862068965517240,3.9420289855072500,0.4927536231884060,272
Direct,2024050212,58,70,33,66.32857142857140,0.5689655172413790,3.9,0.4714285714285710,273
Organic Search,2024040821,58,72,45,37.861111111111100,0.7758620689655170,4.027777777777780,0.625,290
Organic Search,2024041011,58,68,44,51.64705882352940,0.7586206896551720,3.588235294117650,0.6470588235294120,244
